"~id","~start_node_id","~end_node_id","~relationship_type"
"5:7856e765-51e7-420d-bd24-570ba6669a83:1157427303257473089","4:7856e765-51e7-420d-bd24-570ba6669a83:65","4:7856e765-51e7-420d-bd24-570ba6669a83:73","HAS_NESTED_SUBSECTION"
"5:7856e765-51e7-420d-bd24-570ba6669a83:1157427303257473091","4:7856e765-51e7-420d-bd24-570ba6669a83:67","4:7856e765-51e7-420d-bd24-570ba6669a83:95","HAS_NESTED_SUBSECTION"
"5:7856e765-51e7-420d-bd24-570ba6669a83:1157427303257473092","4:7856e765-51e7-420d-bd24-570ba6669a83:68","4:7856e765-51e7-420d-bd24-570ba6669a83:84","HAS_NESTED_SUBSECTION"
"5:7856e765-51e7-420d-bd24-570ba6669a83:1157427303257473093","4:7856e765-51e7-420d-bd24-570ba6669a83:69","4:7856e765-51e7-420d-bd24-570ba6669a83:87","HAS_NESTED_SUBSECTION"
"5:7856e765-51e7-420d-bd24-570ba6669a83:1157427303257473585","4:7856e765-51e7-420d-bd24-570ba6669a83:561","4:7856e765-51e7-420d-bd24-570ba6669a83:90","HAS_NESTED_SUBSECTION"
"5:7856e765-51e7-420d-bd24-570ba6669a83:1157429502280729023","4:7856e765-51e7-420d-bd24-570ba6669a83:447","4:7856e765-51e7-420d-bd24-570ba6669a83:452","CONTAINS_CHAPTER"
"5:7856e765-51e7-420d-bd24-570ba6669a83:1157429502280729024","4:7856e765-51e7-420d-bd24-570ba6669a83:448","4:7856e765-51e7-420d-bd24-570ba6669a83:455","CONTAINS_CHAPTER"
"5:7856e765-51e7-420d-bd24-570ba6669a83:1157430601792356795","4:7856e765-51e7-420d-bd24-570ba6669a83:443","4:7856e765-51e7-420d-bd24-570ba6669a83:446","HAS_PART"
"5:7856e765-51e7-420d-bd24-570ba6669a83:1157432800815611934","4:7856e765-51e7-420d-bd24-570ba6669a83:30","4:7856e765-51e7-420d-bd24-570ba6669a83:235","RELATES_TO"
"5:7856e765-51e7-420d-bd24-570ba6669a83:1157432800815611936","4:7856e765-51e7-420d-bd24-570ba6669a83:32","4:7856e765-51e7-420d-bd24-570ba6669a83:235","RELATES_TO"
"5:7856e765-51e7-420d-bd24-570ba6669a83:1157432800815611963","4:7856e765-51e7-420d-bd24-570ba6669a83:59","4:7856e765-51e7-420d-bd24-570ba6669a83:241","RELATES_TO"
"5:7856e765-51e7-420d-bd24-570ba6669a83:1157432800815612156","4:7856e765-51e7-420d-bd24-570ba6669a83:252","4:7856e765-51e7-420d-bd24-570ba6669a83:247","RELATES_TO"
"5:7856e765-51e7-420d-bd24-570ba6669a83:1157432800815612446","4:7856e765-51e7-420d-bd24-570ba6669a83:542","4:7856e765-51e7-420d-bd24-570ba6669a83:254","RELATES_TO"
"5:7856e765-51e7-420d-bd24-570ba6669a83:1157432800815612450","4:7856e765-51e7-420d-bd24-570ba6669a83:546","4:7856e765-51e7-420d-bd24-570ba6669a83:242","RELATES_TO"
"5:7856e765-51e7-420d-bd24-570ba6669a83:1157432800815612455","4:7856e765-51e7-420d-bd24-570ba6669a83:551","4:7856e765-51e7-420d-bd24-570ba6669a83:458","RELATES_TO"
"5:7856e765-51e7-420d-bd24-570ba6669a83:1157432800815612457","4:7856e765-51e7-420d-bd24-570ba6669a83:553","4:7856e765-51e7-420d-bd24-570ba6669a83:242","RELATES_TO"
"5:7856e765-51e7-420d-bd24-570ba6669a83:1157432800815612460","4:7856e765-51e7-420d-bd24-570ba6669a83:556","4:7856e765-51e7-420d-bd24-570ba6669a83:453","RELATES_TO"
"5:7856e765-51e7-420d-bd24-570ba6669a83:1159676904047903175","4:7856e765-51e7-420d-bd24-570ba6669a83:455","4:7856e765-51e7-420d-bd24-570ba6669a83:37","HAS_SECTION"
"5:7856e765-51e7-420d-bd24-570ba6669a83:1159679103071158337","4:7856e765-51e7-420d-bd24-570ba6669a83:65","4:7856e765-51e7-420d-bd24-570ba6669a83:74","HAS_NESTED_SUBSECTION"
"5:7856e765-51e7-420d-bd24-570ba6669a83:1159679103071158339","4:7856e765-51e7-420d-bd24-570ba6669a83:67","4:7856e765-51e7-420d-bd24-570ba6669a83:96","HAS_NESTED_SUBSECTION"
"5:7856e765-51e7-420d-bd24-570ba6669a83:1159681302094414272","4:7856e765-51e7-420d-bd24-570ba6669a83:448","4:7856e765-51e7-420d-bd24-570ba6669a83:456","CONTAINS_CHAPTER"
"5:7856e765-51e7-420d-bd24-570ba6669a83:1159684600629297182","4:7856e765-51e7-420d-bd24-570ba6669a83:30","4:7856e765-51e7-420d-bd24-570ba6669a83:234","RELATES_TO"
"5:7856e765-51e7-420d-bd24-570ba6669a83:1159684600629297404","4:7856e765-51e7-420d-bd24-570ba6669a83:252","4:7856e765-51e7-420d-bd24-570ba6669a83:248","RELATES_TO"
"5:7856e765-51e7-420d-bd24-570ba6669a83:1159684600629297694","4:7856e765-51e7-420d-bd24-570ba6669a83:542","4:7856e765-51e7-420d-bd24-570ba6669a83:255","RELATES_TO"
"5:7856e765-51e7-420d-bd24-570ba6669a83:1159684600629297703","4:7856e765-51e7-420d-bd24-570ba6669a83:551","4:7856e765-51e7-420d-bd24-570ba6669a83:459","RELATES_TO"
"5:7856e765-51e7-420d-bd24-570ba6669a83:1159684600629297708","4:7856e765-51e7-420d-bd24-570ba6669a83:556","4:7856e765-51e7-420d-bd24-570ba6669a83:252","RELATES_TO"
